10.1.2021 - INFO - criteria:  | {} (sid: uRhNZwnlKJ2tC83e8sbD_nRFjigMdw3N)
10.1.2021 - INFO - criteria:  | {} (sid: tkVrjlan2_yAHGCoUCK5QVa-5zZlijWj)
10.1.2021 - INFO - criteria:  | {} (sid: tkVrjlan2_yAHGCoUCK5QVa-5zZlijWj)
10.1.2021 - INFO - criteria:  | {} (sid: tkVrjlan2_yAHGCoUCK5QVa-5zZlijWj)
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - criteria:  | {} (sid: -lvLFZ0S6-RXmSgMh0EOCPVe-MSbSbXR)
10.1.2021 - INFO - criteria:  | {} (sid: 35hue5-QvrVbNOd096rceaX7pFIvXL4i)
10.1.2021 - INFO - criteria:  | {} (sid: 35hue5-QvrVbNOd096rceaX7pFIvXL4i)
10.1.2021 - INFO - criteria:  | {} (sid: 35hue5-QvrVbNOd096rceaX7pFIvXL4i)
10.1.2021 - INFO - criteria:  | {} (sid: QcpGZ_Es_wzxMZuowFJ5aEyPxWWTsowl)
10.1.2021 - INFO - criteria:  | {} (sid: QcpGZ_Es_wzxMZuowFJ5aEyPxWWTsowl)
